Open Date,Close Date,Symbol,Action,Lots,SL,TP,Open,Close,Pips,Profit,Duration,Gain
29/12/20 9:30,29/12/20 16:53,EURUSD,Buy,0.2,-,-,1.22504,1.22712,0,40.82,7h 22m,1.86%
28/12/20 17:40,28/12/20 17:42,GBPUSD,Sell,0.16,-,-,1.34737,1.34599,0,21.39,1m,0.99%
28/12/20 12:11,28/12/20 12:28,GBPUSD,Sell,0.16,-,-,1.35259,1.35153,0,16.27,16m,0.76%
24/12/20 17:02,24/12/20 17:18,USDJPY,Buy,0.22,-,-,103.734,103.684,0,-11.31,15m,-0.52%
23/12/20 16:16,23/12/20 18:31,GBPUSD,Buy,0.22,-,-,1.34987,1.34995,0,0.81,2h 14m,0.04%
21/12/20 9:59,21/12/20 10:17,USDJPY,Buy,0.22,-,-,103.596,103.546,0,-11.32,17m,-0.52%
17/12/20 4:59,21/12/20 1:40,EURUSD,Buy,0.22,-,-,1.22123,1.22131,0,-1.44,3d ,-0.07%
21/12/20 0:05,21/12/20 0:07,GBPUSD,Sell,0.23,-,-,1.34342,1.34334,0,0.85,2m,0.04%
17/12/20 7:54,17/12/20 8:07,GBPUSD,Buy,0.22,-,-,1.35537,1.35545,0,0.81,12m,0.04%
17/12/20 6:23,17/12/20 6:31,USDJPY,Sell,0.22,-,-,103.261,103.311,0,-11.35,7m,-0.52%
16/12/20 10:30,16/12/20 18:24,EURUSD,Buy,0.23,-,-,1.21777,1.21785,0,0.94,7h 54m,0.04%
16/12/20 10:30,16/12/20 10:33,EURUSD,Buy,0.23,-,-,1.21777,1.21925,0,33.14,3m,1.54%
15/12/20 14:59,16/12/20 10:30,EURUSD,Sell,0.23,-,-,1.21231,1.21846,0,-142.39,19h 30m,-6.21%
16/12/20 6:12,16/12/20 8:13,USDJPY,Sell,0.23,-,-,103.512,103.562,0,-11.84,2h 0m,-0.51%
15/12/20 18:08,15/12/20 18:08,GBPUSD,Buy,0.23,-,-,1.3445,1.34399,0,-12.72,23s,-0.55%
14/12/20 14:35,14/12/20 17:48,EURUSD,Buy,0.25,-,-,1.21628,1.21262,0,-92.47,3h 13m,-3.83%
14/12/20 11:28,14/12/20 17:08,USDJPY,Sell,0.25,-,-,103.824,103.816,0,1.13,5h 39m,0.05%
14/12/20 14:35,14/12/20 14:56,EURUSD,Buy,0.25,-,-,1.21628,1.21578,0,-13.47,21m,-0.56%
14/12/20 11:50,14/12/20 11:51,GBPUSD,Buy,0.25,-,-,1.34098,1.34048,0,-13.57,39s,-0.56%
11/12/20 10:19,11/12/20 10:20,GBPUSD,Sell,0.24,-,-,1.32454,1.32504,0,-13.02,46s,-0.53%
11/12/20 2:48,11/12/20 9:38,USDJPY,Sell,0.24,-,-,104.026,104.076,0,-12.3,6h 49m,-0.50%
10/12/20 16:58,11/12/20 8:30,EURUSD,Buy,0.24,-,-,1.21473,1.21602,0,28.76,15h 32m,1.18%
10/12/20 16:58,10/12/20 17:12,EURUSD,Buy,0.24,-,-,1.21473,1.21481,0,0.99,14m,0.04%
10/12/20 4:45,10/12/20 15:30,USDJPY,Buy,0.25,-,-,104.406,104.414,0,1.12,10h 44m,0.05%
10/12/20 13:40,10/12/20 14:47,GBPUSD,Sell,0.24,-,-,1.32881,1.32873,0,0.9,1h 7m,0.04%
09/12/20 17:57,09/12/20 19:17,EURUSD,Sell,0.24,-,-,1.20787,1.20651,0,31.71,1h 20m,1.32%
09/12/20 17:01,09/12/20 17:36,USDJPY,Buy,0.24,-,-,104.25,104.2,0,-12.29,35m,-0.51%
09/12/20 17:09,09/12/20 17:27,EURUSD,Sell,0.24,-,-,1.20956,1.20948,0,0.99,17m,0.04%
09/12/20 8:04,09/12/20 8:23,EURUSD,Buy,0.24,-,-,1.21336,1.21459,0,28.59,19m,1.20%
07/12/20 10:02,07/12/20 10:02,GBPUSD,Sell,0.24,-,-,1.33514,1.33427,0,19.85,12s,0.84%
03/12/20 14:27,04/12/20 17:50,USDJPY,Sell,0.24,-,-,104.183,104.175,0,0.12,1d ,0.01%
04/12/20 15:59,04/12/20 16:00,GBPUSD,Buy,0.25,-,-,1.35,1.34947,0,-14.33,28s,-0.60%
04/12/20 12:40,04/12/20 15:53,EURUSD,Buy,0.25,-,-,1.21746,1.21327,0,-105.72,3h 12m,-4.26%
03/12/20 13:46,03/12/20 13:47,GBPUSD,Buy,0.23,-,-,1.34423,1.34373,0,-12.49,26s,-0.50%
01/12/20 17:17,02/12/20 18:38,EURUSD,Buy,0.23,-,-,1.20034,1.20959,0,210.65,1d ,9.22%
02/12/20 17:02,02/12/20 17:19,EURUSD,Buy,0.23,-,-,1.20875,1.21039,0,36.83,16m,1.64%
02/12/20 14:13,02/12/20 14:14,GBPUSD,Sell,0.24,-,-,1.33054,1.33104,0,-13.02,40s,-0.58%
02/12/20 9:59,02/12/20 10:00,USDJPY,Buy,0.23,-,-,104.577,104.527,0,-11.74,1m,-0.52%
01/12/20 18:07,01/12/20 18:07,GBPUSD,Buy,0.23,-,-,1.34082,1.34026,0,-13.87,5s,-0.61%
01/12/20 17:17,01/12/20 17:19,EURUSD,Buy,0.23,-,-,1.20034,1.20132,0,21.66,2m,0.96%
01/12/20 16:30,01/12/20 16:55,USDJPY,Buy,0.23,-,-,104.463,104.413,0,-11.75,25m,-0.52%
01/12/20 9:12,01/12/20 9:29,GBPUSD,Buy,0.23,-,-,1.33853,1.33803,0,-12.49,17m,-0.55%
30/09/20 23:59,-,-,Withdrawal,,-,-,,,-,-11.63,-,-
28/09/20 18:33,-,-,Deposit,,-,-,,,-,2300,-,-
