Open Date,Close Date,Symbol,Action,Lots,SL,TP,Open Price,Close Price,Pips,Profit,Duration (DD:HH:MM:SS),Change %
06/19/2008 01:30,06/19/2008 03:00,USDJPY,Sell,0.1,108.31,0,107.86,107.806,5.4,500,00:01:30:00,0.05
06/16/2008 23:45,06/17/2008 04:15,USDJPY,Sell,0.1,108.65,0,108.2,108.116,8.4,773,00:04:30:00,0.07
06/13/2008 01:45,06/13/2008 03:15,USDJPY,Buy,0.1,107.396,0,107.846,107.93,8.4,800,00:01:30:00,0.08
06/02/08 23:00,06/03/08 2:45,USDJPY,Sell,0.1,104.98,0,104.53,104.356,17.4,1673,00:03:45:00,0.16
05/26/2008 23:00,05/27/2008 07:45,USDJPY,Buy,0.1,102.976,0,103.426,103.36,-6.6,-714,00:08:45:00,-0.07
05/23/2008 22:30,05/26/2008 02:45,USDJPY,Sell,0.1,103.78,0,103.33,103.266,6.4,519,02:04:15:00,0.05
05/23/2008 01:30,05/23/2008 03:45,USDJPY,Buy,0.1,103.546,0,103.996,104.15,15.4,1500,00:02:15:00,0.14
05/19/2008 22:30,05/20/2008 01:45,USDJPY,Buy,0.1,103.896,0,104.346,104.37,2.4,186,00:03:15:00,0.02
05/16/2008 22:45,05/19/2008 08:45,USDJPY,Sell,0.1,104.62,0,104.17,104.006,16.4,1519,02:10:00:00,0.14
05/14/2008 23:00,05/15/2008 03:15,USDJPY,Buy,0.1,104.646,0,105.096,105.2,10.4,986,00:04:15:00,0.09
05/14/2008 01:45,05/14/2008 03:15,USDJPY,Buy,0.1,104.206,0,104.656,104.87,21.4,2100,00:01:30:00,0.2
05/12/08 1:30,05/12/08 2:00,USDJPY,Sell,0.1,103.51,0,103.06,102.866,19.4,1900,00:00:30:00,0.18
05/06/08 1:45,05/06/08 4:00,USDJPY,Sell,0.1,105.37,0,104.92,104.816,10.4,1000,00:02:15:00,0.09
04/29/2008 22:30,04/30/2008 02:30,USDJPY,Sell,0.1,104.41,0,103.96,103.906,5.4,473,00:04:00:00,0.04
04/24/2008 23:45,04/25/2008 04:00,USDJPY,Buy,0.1,103.826,0,104.276,104.36,8.4,786,00:04:15:00,0.07
04/22/2008 01:30,04/22/2008 03:30,USDJPY,Sell,0.1,103.77,0,103.32,103.166,15.4,1500,00:02:00:00,0.14
04/18/2008 22:30,04/21/2008 03:15,USDJPY,Buy,0.1,103.326,0,103.776,103.95,17.4,1658,02:04:45:00,0.16
